"","x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","size","linetype","weight","alpha"
"208",2006.84810126582,1.17393686447159,1.0813113056388,1.26656242330438,0.0409456780262844,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"209",2007.22784810127,1.16368753570399,1.06997915427951,1.25739591712848,0.0414243461796319,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"210",2007.60759493671,1.1534382069364,1.05852641539119,1.24834999848161,0.0419563207658877,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"211",2007.98734177215,1.14318887816881,1.04695761285207,1.23942014348554,0.0425396019778319,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"212",2008.36708860759,1.13293954940121,1.03527745081833,1.23060164798409,0.0431721103153053,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"213",2008.74683544304,1.12269022063361,1.02349074785387,1.22188969341336,0.0438517157035349,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"214",2009.12658227848,1.11244089186602,1.01160237677898,1.21327940695306,0.0445762640833957,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"215",2009.50632911392,1.10219156309843,0.999617211162126,1.20476591503473,0.0453436010650219,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"216",2009.88607594937,1.09194223433083,0.987540078939476,1.19634438972218,0.0461515924305684,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"217",2010.26582278481,1.08169290556324,0.9753757232709,1.18801008785557,0.0469981414380716,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"218",2010.64556962025,1.07144357679564,0.9631287704402,1.17975838315109,0.0478812030113163,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"219",2011.0253164557,1.06119424802804,0.950803704383824,1.17158479167227,0.0487987949995799,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"220",2011.40506329114,1.05094491926045,0.938404847280158,1.16348499124075,0.04974900675826,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"221",2011.78481012658,1.04069559049286,0.925936345542369,1.15545483544335,0.0507300053408039,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
